Time,Timestamp,ISO8601,Heart Rate (bpm),Lap,Since start (second)
06:45:45.548,1775216745.548,2026-04-03T06:45:45.548-0500,105,1,2252
06:45:46.548,1775216746.548,2026-04-03T06:45:46.548-0500,105,1,2253
06:45:47.548,1775216747.548,2026-04-03T06:45:47.548-0500,105,1,2254
06:45:48.548,1775216748.548,2026-04-03T06:45:48.548-0500,105,1,2255
06:45:49.548,1775216749.548,2026-04-03T06:45:49.548-0500,105,1,2256
06:45:50.548,1775216750.548,2026-04-03T06:45:50.548-0500,105,1,2257
06:45:51.548,1775216751.548,2026-04-03T06:45:51.548-0500,106,1,2258
06:45:52.548,1775216752.548,2026-04-03T06:45:52.548-0500,106,1,2259
06:45:53.548,1775216753.548,2026-04-03T06:45:53.548-0500,107,1,2260
06:45:54.548,1775216754.548,2026-04-03T06:45:54.548-0500,107,1,2261
06:45:55.548,1775216755.548,2026-04-03T06:45:55.548-0500,108,1,2262
06:45:56.548,1775216756.548,2026-04-03T06:45:56.548-0500,109,1,2263
06:45:57.548,1775216757.548,2026-04-03T06:45:57.548-0500,110,1,2264
06:45:58.548,1775216758.548,2026-04-03T06:45:58.548-0500,111,1,2265
06:45:59.548,1775216759.548,2026-04-03T06:45:59.548-0500,112,1,2266
06:46:00.548,1775216760.548,2026-04-03T06:46:00.548-0500,113,1,2267
06:46:01.548,1775216761.548,2026-04-03T06:46:01.548-0500,114,1,2268
06:46:02.548,1775216762.548,2026-04-03T06:46:02.548-0500,114,1,2269
06:46:03.548,1775216763.548,2026-04-03T06:46:03.548-0500,115,1,2270
06:46:04.548,1775216764.548,2026-04-03T06:46:04.548-0500,115,1,2271
06:46:05.548,1775216765.548,2026-04-03T06:46:05.548-0500,116,1,2272
06:46:06.548,1775216766.548,2026-04-03T06:46:06.548-0500,116,1,2273
06:46:07.548,1775216767.548,2026-04-03T06:46:07.548-0500,117,1,2274
06:46:08.548,1775216768.548,2026-04-03T06:46:08.548-0500,117,1,2275
06:46:09.548,1775216769.548,2026-04-03T06:46:09.548-0500,118,1,2276
06:46:10.548,1775216770.548,2026-04-03T06:46:10.548-0500,118,1,2277
06:46:11.548,1775216771.548,2026-04-03T06:46:11.548-0500,119,1,2278
06:46:12.548,1775216772.548,2026-04-03T06:46:12.548-0500,119,1,2279
06:46:13.548,1775216773.548,2026-04-03T06:46:13.548-0500,120,1,2280
06:46:14.548,1775216774.548,2026-04-03T06:46:14.548-0500,120,1,2281
06:46:15.548,1775216775.548,2026-04-03T06:46:15.548-0500,121,1,2282
06:46:26.548,1775216786.548,2026-04-03T06:46:26.548-0500,124,1,2293
06:46:27.548,1775216787.548,2026-04-03T06:46:27.548-0500,124,1,2294
06:46:28.548,1775216788.548,2026-04-03T06:46:28.548-0500,124,1,2295
06:46:29.548,1775216789.548,2026-04-03T06:46:29.548-0500,124,1,2296
06:46:30.548,1775216790.548,2026-04-03T06:46:30.548-0500,123,1,2297
06:46:31.548,1775216791.548,2026-04-03T06:46:31.548-0500,123,1,2298
06:46:32.548,1775216792.548,2026-04-03T06:46:32.548-0500,123,1,2299
06:46:33.548,1775216793.548,2026-04-03T06:46:33.548-0500,123,1,2300
06:46:34.548,1775216794.548,2026-04-03T06:46:34.548-0500,123,1,2301
06:46:35.548,1775216795.548,2026-04-03T06:46:35.548-0500,121,1,2302
06:46:36.548,1775216796.548,2026-04-03T06:46:36.548-0500,119,1,2303
06:46:37.548,1775216797.548,2026-04-03T06:46:37.548-0500,118,1,2304
06:46:38.548,1775216798.548,2026-04-03T06:46:38.548-0500,116,1,2305
06:46:39.548,1775216799.548,2026-04-03T06:46:39.548-0500,114,1,2306
06:46:40.548,1775216800.548,2026-04-03T06:46:40.548-0500,114,1,2307
06:46:41.548,1775216801.548,2026-04-03T06:46:41.548-0500,113,1,2308
06:46:42.548,1775216802.548,2026-04-03T06:46:42.548-0500,113,1,2309
06:46:43.548,1775216803.548,2026-04-03T06:46:43.548-0500,112,1,2310
06:46:44.548,1775216804.548,2026-04-03T06:46:44.548-0500,112,1,2311
06:46:45.548,1775216805.548,2026-04-03T06:46:45.548-0500,111,1,2312
06:46:46.548,1775216806.548,2026-04-03T06:46:46.548-0500,111,1,2313
06:46:47.548,1775216807.548,2026-04-03T06:46:47.548-0500,111,1,2314
06:46:48.548,1775216808.548,2026-04-03T06:46:48.548-0500,111,1,2315
06:46:49.548,1775216809.548,2026-04-03T06:46:49.548-0500,111,1,2316
06:46:50.548,1775216810.548,2026-04-03T06:46:50.548-0500,111,1,2317
06:46:51.548,1775216811.548,2026-04-03T06:46:51.548-0500,111,1,2318
06:46:52.548,1775216812.548,2026-04-03T06:46:52.548-0500,111,1,2319
06:46:53.548,1775216813.548,2026-04-03T06:46:53.548-0500,111,1,2320
06:46:54.548,1775216814.548,2026-04-03T06:46:54.548-0500,111,1,2321
06:46:55.548,1775216815.548,2026-04-03T06:46:55.548-0500,110,1,2322
06:46:56.548,1775216816.548,2026-04-03T06:46:56.548-0500,110,1,2323
06:46:57.548,1775216817.548,2026-04-03T06:46:57.548-0500,110,1,2324
06:46:58.548,1775216818.548,2026-04-03T06:46:58.548-0500,110,1,2325
06:46:59.548,1775216819.548,2026-04-03T06:46:59.548-0500,110,1,2326
06:47:00.548,1775216820.548,2026-04-03T06:47:00.548-0500,111,1,2327
06:47:01.548,1775216821.548,2026-04-03T06:47:01.548-0500,111,1,2328
06:47:02.548,1775216822.548,2026-04-03T06:47:02.548-0500,110,1,2329
06:47:03.548,1775216823.548,2026-04-03T06:47:03.548-0500,110,1,2330
06:47:04.548,1775216824.548,2026-04-03T06:47:04.548-0500,110,1,2331
06:47:05.548,1775216825.548,2026-04-03T06:47:05.548-0500,109,1,2332
06:47:06.548,1775216826.548,2026-04-03T06:47:06.548-0500,109,1,2333
06:47:07.548,1775216827.548,2026-04-03T06:47:07.548-0500,109,1,2334
06:47:08.548,1775216828.548,2026-04-03T06:47:08.548-0500,108,1,2335
06:47:09.548,1775216829.548,2026-04-03T06:47:09.548-0500,108,1,2336
06:47:10.548,1775216830.548,2026-04-03T06:47:10.548-0500,108,1,2337
06:47:11.548,1775216831.548,2026-04-03T06:47:11.548-0500,108,1,2338
06:47:12.548,1775216832.548,2026-04-03T06:47:12.548-0500,108,1,2339
06:47:13.548,1775216833.548,2026-04-03T06:47:13.548-0500,109,1,2340
06:47:14.548,1775216834.548,2026-04-03T06:47:14.548-0500,109,1,2341
06:47:15.548,1775216835.548,2026-04-03T06:47:15.548-0500,109,1,2342
06:47:16.548,1775216836.548,2026-04-03T06:47:16.548-0500,109,1,2343
06:47:17.548,1775216837.548,2026-04-03T06:47:17.548-0500,109,1,2344
06:47:18.548,1775216838.548,2026-04-03T06:47:18.548-0500,110,1,2345
06:47:19.548,1775216839.548,2026-04-03T06:47:19.548-0500,110,1,2346
06:47:20.548,1775216840.548,2026-04-03T06:47:20.548-0500,111,1,2347
06:47:21.548,1775216841.548,2026-04-03T06:47:21.548-0500,111,1,2348
06:47:22.548,1775216842.548,2026-04-03T06:47:22.548-0500,111,1,2349
06:47:23.548,1775216843.548,2026-04-03T06:47:23.548-0500,110,1,2350
06:47:24.548,1775216844.548,2026-04-03T06:47:24.548-0500,110,1,2351
06:47:25.548,1775216845.548,2026-04-03T06:47:25.548-0500,109,1,2352
06:47:26.548,1775216846.548,2026-04-03T06:47:26.548-0500,109,1,2353
06:47:27.548,1775216847.548,2026-04-03T06:47:27.548-0500,108,1,2354
06:47:28.548,1775216848.548,2026-04-03T06:47:28.548-0500,108,1,2355
06:47:29.548,1775216849.548,2026-04-03T06:47:29.548-0500,107,1,2356
06:47:30.548,1775216850.548,2026-04-03T06:47:30.548-0500,106,1,2357
06:47:31.548,1775216851.548,2026-04-03T06:47:31.548-0500,106,1,2358
06:47:32.548,1775216852.548,2026-04-03T06:47:32.548-0500,105,1,2359
06:47:33.548,1775216853.548,2026-04-03T06:47:33.548-0500,104,1,2360
06:47:34.548,1775216854.548,2026-04-03T06:47:34.548-0500,103,1,2361
06:47:35.548,1775216855.548,2026-04-03T06:47:35.548-0500,102,1,2362
06:47:36.548,1775216856.548,2026-04-03T06:47:36.548-0500,102,1,2363
06:47:37.548,1775216857.548,2026-04-03T06:47:37.548-0500,101,1,2364
06:47:38.548,1775216858.548,2026-04-03T06:47:38.548-0500,101,1,2365
06:47:39.548,1775216859.548,2026-04-03T06:47:39.548-0500,100,1,2366
06:47:40.548,1775216860.548,2026-04-03T06:47:40.548-0500,100,1,2367
06:47:41.548,1775216861.548,2026-04-03T06:47:41.548-0500,99,1,2368
06:47:42.548,1775216862.548,2026-04-03T06:47:42.548-0500,99,1,2369
06:47:43.548,1775216863.548,2026-04-03T06:47:43.548-0500,99,1,2370
06:47:44.548,1775216864.548,2026-04-03T06:47:44.548-0500,99,1,2371
06:47:45.548,1775216865.548,2026-04-03T06:47:45.548-0500,99,1,2372
06:47:46.548,1775216866.548,2026-04-03T06:47:46.548-0500,99,1,2373
06:47:47.548,1775216867.548,2026-04-03T06:47:47.548-0500,99,1,2374
06:47:48.548,1775216868.548,2026-04-03T06:47:48.548-0500,99,1,2375
06:47:49.548,1775216869.548,2026-04-03T06:47:49.548-0500,99,1,2376
06:47:50.548,1775216870.548,2026-04-03T06:47:50.548-0500,100,1,2377
06:47:51.548,1775216871.548,2026-04-03T06:47:51.548-0500,100,1,2378
06:47:52.548,1775216872.548,2026-04-03T06:47:52.548-0500,100,1,2379
06:47:53.548,1775216873.548,2026-04-03T06:47:53.548-0500,101,1,2380
06:47:54.548,1775216874.548,2026-04-03T06:47:54.548-0500,101,1,2381
06:47:55.548,1775216875.548,2026-04-03T06:47:55.548-0500,101,1,2382
06:47:56.548,1775216876.548,2026-04-03T06:47:56.548-0500,102,1,2383
06:47:57.548,1775216877.548,2026-04-03T06:47:57.548-0500,103,1,2384
06:47:58.548,1775216878.548,2026-04-03T06:47:58.548-0500,103,1,2385
06:47:59.548,1775216879.548,2026-04-03T06:47:59.548-0500,104,1,2386
06:48:00.548,1775216880.548,2026-04-03T06:48:00.548-0500,105,1,2387
06:48:01.548,1775216881.548,2026-04-03T06:48:01.548-0500,105,1,2388
06:48:02.548,1775216882.548,2026-04-03T06:48:02.548-0500,105,1,2389
06:48:03.548,1775216883.548,2026-04-03T06:48:03.548-0500,105,1,2390
06:48:04.548,1775216884.548,2026-04-03T06:48:04.548-0500,105,1,2391
06:48:05.548,1775216885.548,2026-04-03T06:48:05.548-0500,105,1,2392
06:48:06.548,1775216886.548,2026-04-03T06:48:06.548-0500,106,1,2393
06:48:07.548,1775216887.548,2026-04-03T06:48:07.548-0500,106,1,2394
06:48:08.548,1775216888.548,2026-04-03T06:48:08.548-0500,107,1,2395
06:48:09.548,1775216889.548,2026-04-03T06:48:09.548-0500,108,1,2396
06:48:10.548,1775216890.548,2026-04-03T06:48:10.548-0500,109,1,2397
06:48:11.548,1775216891.548,2026-04-03T06:48:11.548-0500,109,1,2398
06:48:12.548,1775216892.548,2026-04-03T06:48:12.548-0500,110,1,2399
06:48:13.548,1775216893.548,2026-04-03T06:48:13.548-0500,110,1,2400
06:48:14.548,1775216894.548,2026-04-03T06:48:14.548-0500,111,1,2401
06:48:15.548,1775216895.548,2026-04-03T06:48:15.548-0500,111,1,2402
06:48:16.548,1775216896.548,2026-04-03T06:48:16.548-0500,112,1,2403
06:48:17.548,1775216897.548,2026-04-03T06:48:17.548-0500,112,1,2404
06:48:18.548,1775216898.548,2026-04-03T06:48:18.548-0500,113,1,2405
06:48:19.548,1775216899.548,2026-04-03T06:48:19.548-0500,113,1,2406
06:48:20.548,1775216900.548,2026-04-03T06:48:20.548-0500,114,1,2407
06:48:21.548,1775216901.548,2026-04-03T06:48:21.548-0500,114,1,2408
06:48:22.548,1775216902.548,2026-04-03T06:48:22.548-0500,115,1,2409
06:48:23.548,1775216903.548,2026-04-03T06:48:23.548-0500,115,1,2410
06:48:24.548,1775216904.548,2026-04-03T06:48:24.548-0500,116,1,2411
06:48:25.548,1775216905.548,2026-04-03T06:48:25.548-0500,116,1,2412
06:48:26.548,1775216906.548,2026-04-03T06:48:26.548-0500,117,1,2413
06:48:27.548,1775216907.548,2026-04-03T06:48:27.548-0500,117,1,2414
06:48:28.548,1775216908.548,2026-04-03T06:48:28.548-0500,118,1,2415
06:48:29.548,1775216909.548,2026-04-03T06:48:29.548-0500,118,1,2416
06:48:30.548,1775216910.548,2026-04-03T06:48:30.548-0500,119,1,2417
06:48:31.548,1775216911.548,2026-04-03T06:48:31.548-0500,118,1,2418
06:48:32.548,1775216912.548,2026-04-03T06:48:32.548-0500,117,1,2419
06:48:33.548,1775216913.548,2026-04-03T06:48:33.548-0500,116,1,2420
06:48:34.548,1775216914.548,2026-04-03T06:48:34.548-0500,115,1,2421
06:48:35.548,1775216915.548,2026-04-03T06:48:35.548-0500,113,1,2422
06:48:36.548,1775216916.548,2026-04-03T06:48:36.548-0500,112,1,2423
06:48:37.548,1775216917.548,2026-04-03T06:48:37.548-0500,111,1,2424
06:48:38.548,1775216918.548,2026-04-03T06:48:38.548-0500,110,1,2425
06:48:39.548,1775216919.548,2026-04-03T06:48:39.548-0500,109,1,2426
06:48:40.548,1775216920.548,2026-04-03T06:48:40.548-0500,108,1,2427
06:48:41.548,1775216921.548,2026-04-03T06:48:41.548-0500,107,1,2428
06:48:42.548,1775216922.548,2026-04-03T06:48:42.548-0500,105,1,2429
06:48:43.548,1775216923.548,2026-04-03T06:48:43.548-0500,104,1,2430
06:48:44.548,1775216924.548,2026-04-03T06:48:44.548-0500,103,1,2431
06:48:45.548,1775216925.548,2026-04-03T06:48:45.548-0500,104,1,2432
06:48:46.548,1775216926.548,2026-04-03T06:48:46.548-0500,105,1,2433
06:48:47.548,1775216927.548,2026-04-03T06:48:47.548-0500,106,1,2434
06:48:48.548,1775216928.548,2026-04-03T06:48:48.548-0500,106,1,2435
06:48:49.548,1775216929.548,2026-04-03T06:48:49.548-0500,107,1,2436
06:48:50.548,1775216930.548,2026-04-03T06:48:50.548-0500,107,1,2437
06:48:51.548,1775216931.548,2026-04-03T06:48:51.548-0500,108,1,2438
06:48:52.548,1775216932.548,2026-04-03T06:48:52.548-0500,108,1,2439
06:48:53.548,1775216933.548,2026-04-03T06:48:53.548-0500,109,1,2440
06:48:54.548,1775216934.548,2026-04-03T06:48:54.548-0500,109,1,2441
06:48:55.548,1775216935.548,2026-04-03T06:48:55.548-0500,109,1,2442
06:48:56.548,1775216936.548,2026-04-03T06:48:56.548-0500,109,1,2443
06:48:57.548,1775216937.548,2026-04-03T06:48:57.548-0500,109,1,2444
06:48:58.548,1775216938.548,2026-04-03T06:48:58.548-0500,109,1,2445
06:48:59.548,1775216939.548,2026-04-03T06:48:59.548-0500,109,1,2446
06:49:00.548,1775216940.548,2026-04-03T06:49:00.548-0500,109,1,2447
06:49:01.548,1775216941.548,2026-04-03T06:49:01.548-0500,109,1,2448
06:49:02.548,1775216942.548,2026-04-03T06:49:02.548-0500,109,1,2449
06:49:03.548,1775216943.548,2026-04-03T06:49:03.548-0500,109,1,2450
06:49:04.548,1775216944.548,2026-04-03T06:49:04.548-0500,109,1,2451
06:49:05.548,1775216945.548,2026-04-03T06:49:05.548-0500,109,1,2452
06:49:06.548,1775216946.548,2026-04-03T06:49:06.548-0500,109,1,2453
06:49:07.548,1775216947.548,2026-04-03T06:49:07.548-0500,108,1,2454
06:49:08.548,1775216948.548,2026-04-03T06:49:08.548-0500,108,1,2455
06:49:09.548,1775216949.548,2026-04-03T06:49:09.548-0500,108,1,2456
06:49:10.548,1775216950.548,2026-04-03T06:49:10.548-0500,108,1,2457
06:49:11.548,1775216951.548,2026-04-03T06:49:11.548-0500,107,1,2458
06:49:12.548,1775216952.548,2026-04-03T06:49:12.548-0500,106,1,2459
06:49:13.548,1775216953.548,2026-04-03T06:49:13.548-0500,105,1,2460
06:49:14.548,1775216954.548,2026-04-03T06:49:14.548-0500,104,1,2461
06:49:15.548,1775216955.548,2026-04-03T06:49:15.548-0500,103,1,2462
06:49:16.548,1775216956.548,2026-04-03T06:49:16.548-0500,102,1,2463
06:49:17.548,1775216957.548,2026-04-03T06:49:17.548-0500,102,1,2464
06:49:18.548,1775216958.548,2026-04-03T06:49:18.548-0500,102,1,2465
06:49:19.548,1775216959.548,2026-04-03T06:49:19.548-0500,102,1,2466
06:49:20.548,1775216960.548,2026-04-03T06:49:20.548-0500,102,1,2467
06:49:21.548,1775216961.548,2026-04-03T06:49:21.548-0500,101,1,2468
06:49:22.548,1775216962.548,2026-04-03T06:49:22.548-0500,101,1,2469
06:49:23.548,1775216963.548,2026-04-03T06:49:23.548-0500,101,1,2470
06:49:24.548,1775216964.548,2026-04-03T06:49:24.548-0500,101,1,2471
06:49:25.548,1775216965.548,2026-04-03T06:49:25.548-0500,101,1,2472
06:49:26.548,1775216966.548,2026-04-03T06:49:26.548-0500,101,1,2473
06:49:27.548,1775216967.548,2026-04-03T06:49:27.548-0500,101,1,2474
06:49:28.548,1775216968.548,2026-04-03T06:49:28.548-0500,101,1,2475
06:49:29.548,1775216969.548,2026-04-03T06:49:29.548-0500,101,1,2476
06:49:30.548,1775216970.548,2026-04-03T06:49:30.548-0500,102,1,2477
06:49:31.548,1775216971.548,2026-04-03T06:49:31.548-0500,102,1,2478
06:49:32.548,1775216972.548,2026-04-03T06:49:32.548-0500,102,1,2479
06:49:33.548,1775216973.548,2026-04-03T06:49:33.548-0500,102,1,2480
06:49:34.548,1775216974.548,2026-04-03T06:49:34.548-0500,102,1,2481
06:49:35.548,1775216975.548,2026-04-03T06:49:35.548-0500,102,1,2482
06:49:36.548,1775216976.548,2026-04-03T06:49:36.548-0500,101,1,2483
06:49:37.548,1775216977.548,2026-04-03T06:49:37.548-0500,101,1,2484
06:49:38.548,1775216978.548,2026-04-03T06:49:38.548-0500,100,1,2485
06:49:39.548,1775216979.548,2026-04-03T06:49:39.548-0500,100,1,2486
06:49:40.548,1775216980.548,2026-04-03T06:49:40.548-0500,100,1,2487
06:49:41.548,1775216981.548,2026-04-03T06:49:41.548-0500,99,1,2488
06:49:42.548,1775216982.548,2026-04-03T06:49:42.548-0500,99,1,2489
06:49:43.548,1775216983.548,2026-04-03T06:49:43.548-0500,99,1,2490
06:49:44.548,1775216984.548,2026-04-03T06:49:44.548-0500,99,1,2491
06:49:45.548,1775216985.548,2026-04-03T06:49:45.548-0500,99,1,2492
06:49:46.548,1775216986.548,2026-04-03T06:49:46.548-0500,99,1,2493
06:49:47.548,1775216987.548,2026-04-03T06:49:47.548-0500,99,1,2494
06:49:48.548,1775216988.548,2026-04-03T06:49:48.548-0500,99,1,2495
06:49:49.548,1775216989.548,2026-04-03T06:49:49.548-0500,100,1,2496
06:49:50.548,1775216990.548,2026-04-03T06:49:50.548-0500,100,1,2497
06:49:51.548,1775216991.548,2026-04-03T06:49:51.548-0500,100,1,2498
06:49:52.548,1775216992.548,2026-04-03T06:49:52.548-0500,100,1,2499
06:49:53.548,1775216993.548,2026-04-03T06:49:53.548-0500,100,1,2500
06:49:54.548,1775216994.548,2026-04-03T06:49:54.548-0500,100,1,2501
06:49:55.548,1775216995.548,2026-04-03T06:49:55.548-0500,100,1,2502
06:49:56.548,1775216996.548,2026-04-03T06:49:56.548-0500,100,1,2503
06:49:57.548,1775216997.548,2026-04-03T06:49:57.548-0500,100,1,2504
06:49:58.548,1775216998.548,2026-04-03T06:49:58.548-0500,101,1,2505
06:49:59.548,1775216999.548,2026-04-03T06:49:59.548-0500,101,1,2506
06:50:00.548,1775217000.548,2026-04-03T06:50:00.548-0500,102,1,2507
06:50:01.548,1775217001.548,2026-04-03T06:50:01.548-0500,102,1,2508
06:50:02.548,1775217002.548,2026-04-03T06:50:02.548-0500,103,1,2509
06:50:03.548,1775217003.548,2026-04-03T06:50:03.548-0500,103,1,2510
06:50:04.548,1775217004.548,2026-04-03T06:50:04.548-0500,104,1,2511
06:50:05.548,1775217005.548,2026-04-03T06:50:05.548-0500,104,1,2512
06:50:06.548,1775217006.548,2026-04-03T06:50:06.548-0500,104,1,2513
06:50:07.548,1775217007.548,2026-04-03T06:50:07.548-0500,105,1,2514
06:50:08.548,1775217008.548,2026-04-03T06:50:08.548-0500,105,1,2515
06:50:09.548,1775217009.548,2026-04-03T06:50:09.548-0500,106,1,2516
06:50:10.548,1775217010.548,2026-04-03T06:50:10.548-0500,106,1,2517
06:50:11.548,1775217011.548,2026-04-03T06:50:11.548-0500,107,1,2518
06:50:12.548,1775217012.548,2026-04-03T06:50:12.548-0500,108,1,2519
06:50:13.548,1775217013.548,2026-04-03T06:50:13.548-0500,109,1,2520
06:50:14.548,1775217014.548,2026-04-03T06:50:14.548-0500,110,1,2521
06:50:15.548,1775217015.548,2026-04-03T06:50:15.548-0500,111,1,2522
06:50:16.548,1775217016.548,2026-04-03T06:50:16.548-0500,112,1,2523
06:50:17.548,1775217017.548,2026-04-03T06:50:17.548-0500,113,1,2524
06:50:18.548,1775217018.548,2026-04-03T06:50:18.548-0500,114,1,2525
06:50:19.548,1775217019.548,2026-04-03T06:50:19.548-0500,115,1,2526
06:50:20.548,1775217020.548,2026-04-03T06:50:20.548-0500,116,1,2527
06:50:21.548,1775217021.548,2026-04-03T06:50:21.548-0500,117,1,2528
06:50:22.548,1775217022.548,2026-04-03T06:50:22.548-0500,118,1,2529
06:50:23.548,1775217023.548,2026-04-03T06:50:23.548-0500,119,1,2530
06:50:24.548,1775217024.548,2026-04-03T06:50:24.548-0500,119,1,2531
06:50:25.548,1775217025.548,2026-04-03T06:50:25.548-0500,119,1,2532
06:50:26.548,1775217026.548,2026-04-03T06:50:26.548-0500,119,1,2533
06:50:27.548,1775217027.548,2026-04-03T06:50:27.548-0500,119,1,2534
06:50:28.548,1775217028.548,2026-04-03T06:50:28.548-0500,119,1,2535
06:50:29.548,1775217029.548,2026-04-03T06:50:29.548-0500,119,1,2536
06:50:30.548,1775217030.548,2026-04-03T06:50:30.548-0500,118,1,2537
06:50:31.548,1775217031.548,2026-04-03T06:50:31.548-0500,118,1,2538
06:50:32.548,1775217032.548,2026-04-03T06:50:32.548-0500,118,1,2539
06:50:33.548,1775217033.548,2026-04-03T06:50:33.548-0500,118,1,2540
06:50:34.548,1775217034.548,2026-04-03T06:50:34.548-0500,118,1,2541
06:50:35.548,1775217035.548,2026-04-03T06:50:35.548-0500,117,1,2542
06:50:36.548,1775217036.548,2026-04-03T06:50:36.548-0500,117,1,2543
06:50:37.548,1775217037.548,2026-04-03T06:50:37.548-0500,116,1,2544
06:50:38.548,1775217038.548,2026-04-03T06:50:38.548-0500,115,1,2545
06:50:39.548,1775217039.548,2026-04-03T06:50:39.548-0500,114,1,2546
06:50:40.548,1775217040.548,2026-04-03T06:50:40.548-0500,113,1,2547
06:50:41.548,1775217041.548,2026-04-03T06:50:41.548-0500,112,1,2548
06:50:42.548,1775217042.548,2026-04-03T06:50:42.548-0500,112,1,2549
06:50:43.548,1775217043.548,2026-04-03T06:50:43.548-0500,111,1,2550
06:50:44.548,1775217044.548,2026-04-03T06:50:44.548-0500,110,1,2551
06:50:45.548,1775217045.548,2026-04-03T06:50:45.548-0500,110,1,2552
06:50:46.548,1775217046.548,2026-04-03T06:50:46.548-0500,109,1,2553
06:50:47.548,1775217047.548,2026-04-03T06:50:47.548-0500,108,1,2554
06:50:48.548,1775217048.548,2026-04-03T06:50:48.548-0500,108,1,2555
06:50:49.548,1775217049.548,2026-04-03T06:50:49.548-0500,107,1,2556
06:50:50.548,1775217050.548,2026-04-03T06:50:50.548-0500,106,1,2557
06:50:51.548,1775217051.548,2026-04-03T06:50:51.548-0500,106,1,2558
06:50:52.548,1775217052.548,2026-04-03T06:50:52.548-0500,106,1,2559
06:50:53.548,1775217053.548,2026-04-03T06:50:53.548-0500,106,1,2560
06:50:54.548,1775217054.548,2026-04-03T06:50:54.548-0500,106,1,2561
06:50:55.548,1775217055.548,2026-04-03T06:50:55.548-0500,107,1,2562
06:50:56.548,1775217056.548,2026-04-03T06:50:56.548-0500,107,1,2563
06:50:57.548,1775217057.548,2026-04-03T06:50:57.548-0500,107,1,2564
06:50:58.548,1775217058.548,2026-04-03T06:50:58.548-0500,107,1,2565
06:50:59.548,1775217059.548,2026-04-03T06:50:59.548-0500,107,1,2566
06:51:00.548,1775217060.548,2026-04-03T06:51:00.548-0500,107,1,2567
06:51:01.548,1775217061.548,2026-04-03T06:51:01.548-0500,107,1,2568
06:51:02.548,1775217062.548,2026-04-03T06:51:02.548-0500,106,1,2569
06:51:03.548,1775217063.548,2026-04-03T06:51:03.548-0500,106,1,2570
06:51:04.548,1775217064.548,2026-04-03T06:51:04.548-0500,106,1,2571
06:51:05.548,1775217065.548,2026-04-03T06:51:05.548-0500,106,1,2572
06:51:06.548,1775217066.548,2026-04-03T06:51:06.548-0500,106,1,2573
06:51:07.548,1775217067.548,2026-04-03T06:51:07.548-0500,106,1,2574
06:51:08.548,1775217068.548,2026-04-03T06:51:08.548-0500,106,1,2575
06:51:09.548,1775217069.548,2026-04-03T06:51:09.548-0500,106,1,2576
06:51:10.548,1775217070.548,2026-04-03T06:51:10.548-0500,107,1,2577
06:51:11.548,1775217071.548,2026-04-03T06:51:11.548-0500,107,1,2578
06:51:12.548,1775217072.548,2026-04-03T06:51:12.548-0500,108,1,2579
06:51:13.548,1775217073.548,2026-04-03T06:51:13.548-0500,108,1,2580
06:51:14.548,1775217074.548,2026-04-03T06:51:14.548-0500,109,1,2581
06:51:15.548,1775217075.548,2026-04-03T06:51:15.548-0500,109,1,2582
06:51:16.548,1775217076.548,2026-04-03T06:51:16.548-0500,108,1,2583
06:51:17.548,1775217077.548,2026-04-03T06:51:17.548-0500,108,1,2584
06:51:18.548,1775217078.548,2026-04-03T06:51:18.548-0500,108,1,2585
06:51:19.548,1775217079.548,2026-04-03T06:51:19.548-0500,107,1,2586
06:51:20.548,1775217080.548,2026-04-03T06:51:20.548-0500,107,1,2587
06:51:21.548,1775217081.548,2026-04-03T06:51:21.548-0500,106,1,2588
06:51:22.548,1775217082.548,2026-04-03T06:51:22.548-0500,106,1,2589
06:51:23.548,1775217083.548,2026-04-03T06:51:23.548-0500,105,1,2590
06:51:24.548,1775217084.548,2026-04-03T06:51:24.548-0500,105,1,2591
06:51:25.548,1775217085.548,2026-04-03T06:51:25.548-0500,104,1,2592
06:51:26.548,1775217086.548,2026-04-03T06:51:26.548-0500,104,1,2593
06:51:27.548,1775217087.548,2026-04-03T06:51:27.548-0500,104,1,2594
06:51:28.548,1775217088.548,2026-04-03T06:51:28.548-0500,104,1,2595
06:51:29.548,1775217089.548,2026-04-03T06:51:29.548-0500,104,1,2596
06:51:30.548,1775217090.548,2026-04-03T06:51:30.548-0500,104,1,2597
06:51:31.548,1775217091.548,2026-04-03T06:51:31.548-0500,105,1,2598
06:51:32.548,1775217092.548,2026-04-03T06:51:32.548-0500,107,1,2599
06:51:33.548,1775217093.548,2026-04-03T06:51:33.548-0500,108,1,2600
06:51:34.548,1775217094.548,2026-04-03T06:51:34.548-0500,110,1,2601
06:51:35.548,1775217095.548,2026-04-03T06:51:35.548-0500,111,1,2602
06:51:36.548,1775217096.548,2026-04-03T06:51:36.548-0500,112,1,2603
06:51:37.548,1775217097.548,2026-04-03T06:51:37.548-0500,112,1,2604
06:51:38.548,1775217098.548,2026-04-03T06:51:38.548-0500,113,1,2605
06:51:39.548,1775217099.548,2026-04-03T06:51:39.548-0500,113,1,2606
06:51:40.548,1775217100.548,2026-04-03T06:51:40.548-0500,114,1,2607
06:51:41.548,1775217101.548,2026-04-03T06:51:41.548-0500,114,1,2608
06:51:42.548,1775217102.548,2026-04-03T06:51:42.548-0500,115,1,2609
06:51:43.548,1775217103.548,2026-04-03T06:51:43.548-0500,115,1,2610
